Район;Улица;Номер;Корпус;Литер;Кол-во комнат;Площадь;Этаж;Этажей;Цена;Метро;Дата постройки;Дата реконструкции;Даты кап. ремонты;Общая пл. здания, м2;Жилая пл., м2;Пл. нежелых помещений м2;Мансарда м2;Кол-во проживающих;Центральное отопление;Центральное ГВС;Центральное ЭС;Центарльное ГС;Тип Квартир;Кол-во квартир;Дата ТЭП;Виды кап. ремонта;Общее кол-во лифтов;Расстояние пешком;Время пешком;Расстояние на машине;Время на машине;Откуда взято
﻿Адмиралтейский;Парфеновская ул.;11;1;;Студия Н;26,42;;0;4200000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/4/333880.html
Адмиралтейский;Верейская ул.;42;;;Студия;14,15;2;0;2080000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/706568021.html
Адмиралтейский;Парфеновская ул.;11;1;;Студия Н;29,25;;0;4595000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/4/706821268.html
Адмиралтейский;Звенигородская ул.;6;;;Студия;17;1;4;2090000;;1826;1962;;7100;5694,1;558,9;0;5;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн.;10, 27, 4, 2, 2, 2;21.10.2013;;0;76 м;1 мин;169 м;1 мин;https://www.emls.ru/fullinfo/1/706570494.html
Адмиралтейский;Парфеновская ул.;11;1;;Студия Н;29,26;;0;4595000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/4/706821269.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;29,5;8;0;4156000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Бумажная ул.;20;;;Студия;18,1;1;0;2200000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/1466078.html
Адмиралтейский;Гороховая ул.;51;;А;Студия;17,9;1;4;2285000;;1806;1969;1998, 2006, 2010, 2010, 2010, 2010, 2013, 2013, 2014;3735,2;2792,9;483,5;0;5;True;False;True;True;2 комн., 3 комн., 4 комн. ;14, 2, 5;16.03.2010;Монтаж ИТП, Расходы на изготовление проектно-сметной документации, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления, Ремонт фасадов без утепления;0;540 м;6 мин;559 м;2 мин;https://www.emls.ru/fullinfo/1/1471656.html
Адмиралтейский;Гороховая ул.;51;;А;Студия;18,6;1;4;2545000;;1806;1969;1998, 2006, 2010, 2010, 2010, 2010, 2013, 2013, 2014;3735,2;2792,9;483,5;0;5;True;False;True;True;2 комн., 3 комн., 4 комн. ;14, 2, 5;16.03.2010;Монтаж ИТП, Расходы на изготовление проектно-сметной документации, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления, Ремонт фасадов без утепления;0;540 м;6 мин;559 м;2 мин;https://www.emls.ru/fullinfo/1/1471163.html
Адмиралтейский;Английский пр.;21;;;Студия;36;2;0;2550000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/1465379.html
﻿Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;30;10;0;4286000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Верейская ул.;46;;;Студия;20;1;6;2600000;;1917;;;2410;1730,31;77,85;0;1;True;True;True;True;1 комн., 2 комн., 3 комн., 5 комн.;2, 6, 3, 1;21.10.2013;;1;1100 м;13 мин;1400 м;4 мин;https://www.emls.ru/fullinfo/1/1463048.html
Адмиралтейский;Гороховая ул.;51;;;Студия;18,7;1;4;2675000;;1806;1969;1998, 2006, 2010, 2010, 2010, 2010, 2013, 2013, 2014;3735,2;2792,9;483,5;0;5;True;False;True;True;2 комн., 3 комн., 4 комн. ;14, 2, 5;16.03.2010;Монтаж ИТП, Расходы на изготовление проектно-сметной документации, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления, Ремонт фасадов без утепления;0;540 м;6 мин;559 м;2 мин;https://www.emls.ru/fullinfo/1/706567902.html
Адмиралтейский;Шкапина ул.;24;;А;Студия;24;2;0;3403000;;;;;0;0;0;0;0;False;False;False;False;;;09.03.2019;;0;621 м;7 мин;767 м;2 мин;https://www.emls.ru/fullinfo/1/1470407.html
Адмиралтейский;Шкапина ул.;24;;А;Студия;22,39;3;0;3434000;;;;;0;0;0;0;0;False;False;False;False;;;09.03.2019;;0;621 м;7 мин;767 м;2 мин;https://www.emls.ru/fullinfo/1/1471169.html
Адмиралтейский;Шкапина ул.;24;;А;Студия;24;2;0;3476000;;;;;0;0;0;0;0;False;False;False;False;;;09.03.2019;;0;621 м;7 мин;767 м;2 мин;https://www.emls.ru/fullinfo/1/1470409.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;30,6;10;0;4372000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Шкапина ул.;24;;;Студия;23;4;0;3476000;;;;;0;0;0;0;0;False;False;False;False;;;09.03.2019;;0;621 м;7 мин;767 м;2 мин;https://www.emls.ru/fullinfo/1/1471659.html
Адмиралтейский;Сенная пл.;13;;;Студия;15,2;3;7;3850000;;1904;;2000, 2001, 2001, 2001, 2001, 2002, 2002, 2002, 2003, 2005, 2006, 2007, 2007, 2007, 2007, 2009, 2017;20934,8;12809,2;5398,5;0;48;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн., 7 комн. ;1, 3, 20, 18, 5, 7, 2 ;16.03.2010;АВКР, Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов (с заменой крупных узлов), Капитальный ремонт лифтов с полной  заменой оборудования: реконструкция  лифтов, Капитальный ремонт лифтов с полной  заменой оборудования: реконструкция  лифтов, Расходы на изготовление проектно-сметной документации, Ремонт или восстановление внутридомовых инженерных систем, Ремонт или восстановление внутридомовых инженерных систем, Ремонт или замена системы газоснабжения, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы отопления, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;10;220 м;2 мин;1400 м;5 мин;https://www.emls.ru/fullinfo/1/1460219.html
Адмиралтейский;Бумажная ул.;20;;;Студия;27;3;0;3968000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/706568970.html
﻿Адмиралтейский;Парфеновская ул.;9;1;;Студия Н;33;;0;4890000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/4/332569.html
Адмиралтейский;Парфеновская ул.;11;1;;Студия Н;34,4;3;0;5250000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;11;1;;Студия;26,4;2;0;4000000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/1440509.html
Адмиралтейский;Парфеновская ул.;11;1;;Студия;25,7;2;0;4000000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/1445606.html
Адмиралтейский;Парфеновская ул.;11;1;;Студия Н;34,6;6;0;5500000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;11;1;;Студия;24,32;2;0;4000000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/1454454.html
Адмиралтейский;Парфеновская ул.;11;1;;Студия Н;35;;0;5100000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/4/706820842.html
Адмиралтейский;12-я Красноармейская ул.;8;;;Студия;28,1;2;6;4100000;;1880;;2006, 2006, 2006, 2006, 2006, 2006, 2008, 2008, 2010, 2010, 2010, 2010;4987,4;3982,15;447,15;0;5;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн.;7, 21, 19, 1;10.02.2012;Благоустройство придомовой территории, Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения, Ремонт конструкций и замена покрытий крыш, Ремонт фасадов без утепления;0;1300 м;15 мин;1300 м;4 мин;https://www.emls.ru/fullinfo/1/1465078.html
Адмиралтейский;Парфеновская ул.;9;1;;Студия Н;36;;0;5450000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/4/333476.html
Адмиралтейский;Парфеновская ул.;9;1;;Студия Н;38;;0;5680000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/4/328709.html
﻿Адмиралтейский;Парфеновская ул.;11;1;;Студия;26,42;2;0;4100000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/706568635.html
Адмиралтейский;Парфеновская ул.;9;1;;Студия Н;39;;0;5785000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/4/331958.html
Адмиралтейский;Парфеновская ул.;11;1;;Студия;25,5;2;0;4100000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/1456076.html
Адмиралтейский;Парфеновская ул.;5;;;Студия Н;39,5;;0;5950000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/4/333180.html
Адмиралтейский;Парфеновская ул.;11;1;;Студия;26;10;0;4150000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/1469865.html
Адмиралтейский;Парфеновская ул.;11;1;;Студия;26,42;2;0;4200000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/4/333880.html
Адмиралтейский;Парфеновская ул.;5;;;Студия Н;39,54;;0;6000000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/4/329285.html
Адмиралтейский;Казначейская ул.;5;;;Студия;19,8;2;5;4200000;;1798;1958;;4277,5;3113,2;738;0;10;True;False;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн.;1, 6, 8, 5, 1, 1;25.02.2013;;1;500 м;6 мин;1200 м;9 мин;https://www.emls.ru/fullinfo/1/1344880.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;40,8;2;0;5280000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;11;1;;Студия;26;5;0;4245000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/1445629.html
﻿Адмиралтейский;Парфеновская ул.;11;1;;Студия;25,07;4;0;4365000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/1463989.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;41,5;10;0;5784000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;11;1;;Студия;24,09;7;0;4365000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/1445508.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;41,8;2;0;5493000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;11;1;;Студия;25,24;2;0;4370000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/706564965.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;42;2;0;5436000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;9;1;;Студия;27,5;3;0;4430000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/1463996.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;42,2;2;0;5462000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Английский пр.;24;;;Студия;35;1;0;4500000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/1471901.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;42,4;8;0;6079000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
﻿Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;42,7;10;0;5952000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;11;1;;Студия;29,3;7;0;4500000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/1465267.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;43,5;2;0;5630000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;43,7;10;0;6091000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;11;1;;Студия;29,25;8;0;4500000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/1442334.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;43,8;10;0;6105000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;9;1;;Студия;27,81;12;0;4550000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/1445003.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;46,4;9;0;6421000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;46,8;2;0;6057000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;5;;;Студия Н;48,78;;0;8150000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/4/333838.html
﻿Адмиралтейский;Парфеновская ул.;11;1;;Студия;29,26;7;0;4595000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/4/706821269.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;54,4;9;0;7366000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;11;1;;Студия;29,25;8;0;4595000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/4/706821268.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;57,8;10;0;8229000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;11;1;;Студия;28,21;7;0;4595000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/706564976.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;58,8;2;0;7786000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;11;1;;Студия;30,4;7;0;4600000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/706569304.html
Адмиралтейский;Парфеновская ул.;9;1;;Студия;29,23;12;0;4600000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/1416940.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;59,2;10;0;8428000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;9;1;;Студия;29,23;10;0;4690000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/706564975.html
﻿Адмиралтейский;Парфеновская ул.;11;1;;Студия;30,42;2;0;4740000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/706564058.html
Адмиралтейский;Парфеновская ул.;9;;;Студия;33;7;0;4880000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/1459314.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;59,5;10;0;8471000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;9;1;;Студия;32,73;4;0;4880000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/706564765.html
Адмиралтейский;Парфеновская ул.;9;1;;Студия;33;7;0;4890000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/4/332569.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;59,9;2;0;7932000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Почтамтская ул.;8;;а;Студия;26,2;1;5;5150000;;1798;;2005, 2007, 2007, 2009, 2009;2927,17;2171,57;427,6;0;5;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 6 комн., 7 комн. ;3, 7, 5, 1, 3, 0, 0 ;12.04.2009;Благоустройство придомовой территории, Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт или замена системы электроснабжения;0;907 м;10 мин;1300 м;5 мин;https://www.emls.ru/fullinfo/1/1432259.html
Адмиралтейский;Шкапина ул.;9;;;Студия;30,2;4;0;5301000;;;;;0;0;0;0;0;False;False;False;False;;;09.03.2019;;0;856 м;10 мин;884 м;2 мин;https://www.emls.ru/fullinfo/1/706555999.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;60,4;2;0;7396000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Шкапина ул.;9-11;;;Студия;30;5;21;5400000;;2014;;;62007,4;49495,7;12511,7;0;24;True;True;True;False;1 комн., 2 комн., 3 комн. ;561, 307, 112 ;01.01.1900;;32;856 м;10 мин;884 м;2 мин;https://www.emls.ru/fullinfo/1/1457796.html
﻿Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;60,5;10;0;8011000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Московский пр.;73;5;;Студия;25,2;7;19;5400000;;2015;;;31734,2;24340,2;7394;0;30;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн.;339, 137, 55, 3 ;01.01.1900;;10;606 м;7 мин;2000 м;7 мин;https://www.emls.ru/fullinfo/1/1459946.html
Адмиралтейский;Шкапина ул.;9;;А;Студия;40,3;10;0;5500000;;;;;0;0;0;0;0;False;False;False;False;;;09.03.2019;;0;856 м;10 мин;884 м;2 мин;https://www.emls.ru/fullinfo/1/1453018.html
Адмиралтейский;Московский пр.;73;5;;Студия;27,7;15;19;5750000;;2015;;;31734,2;24340,2;7394;0;30;True;True;True;False;1 комн., 2 комн., 3 комн., 4 комн.;339, 137, 55, 3 ;01.01.1900;;10;606 м;7 мин;2000 м;7 мин;https://www.emls.ru/fullinfo/1/706566064.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;60,8;2;0;7143000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Красуцкого ул.;3;;;Студия;30;15;0;6109000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/706563235.html
Адмиралтейский;Обводного кан. наб.;108;;;Студия;31,5;11;12;6400000;;2014;;;35999,4;25837,1;10162,3;0;16;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;114, 114, 76, 28, 7 ;01.01.1900;;23;670 м;8 мин;687 м;2 мин;https://www.emls.ru/fullinfo/1/1426967.html
Адмиралтейский;Обводного кан. наб.;108;;;Студия;36;11;12;6513000;;2014;;;35999,4;25837,1;10162,3;0;16;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн. ;114, 114, 76, 28, 7 ;01.01.1900;;23;670 м;8 мин;687 м;2 мин;https://www.emls.ru/fullinfo/1/706569769.html
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;61,3;10;0;8117000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
Адмиралтейский;Парфеновская ул.;7;1;;Студия Н;61,5;10;0;8144000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;
﻿Адмиралтейский;Б. Казачий пер.;1;;;Студия;37;4;0;7599000;;;;;0;0;0;0;0;False;False;False;False;;;01.01.0001;;0;;;;;https://www.emls.ru/fullinfo/1/706561418.html
Адмиралтейский;Вознесенский пр.;41;;;Студия;59,2;3;4;8000000;;1806;;2002, 2007, 2007, 2007, 2007, 2007, 2007;4614,1;2393,4;1551,4;0;13;True;True;True;True;1 комн., 2 комн., 3 комн., 4 комн., 5 комн., 7 комн.;1, 5, 3, 3, 1, 4;19.10.2010;Благоустройство придомовой территории, Ремонт и восстановление озеленения, Ремонт или замена системы горячего водоснабжения, Ремонт или замена системы канализования и водоотведения, Ремонт или замена системы отопления, Ремонт или замена системы холодного водоснабжения, Ремонт конструкций и замена покрытий крыш;0;1100 м;12 мин;1400 м;8 мин;https://www.emls.ru/fullinfo/1/1469633.html
